출발역,도착역,소요시간_분,거리_m,환승횟수
홍제역,애오개역,22,9900,1
홍제역,신금호역,22,9900,1
홍제역,아차산역,36,17600,1
홍제역,영등포시장역,34,16500,1
홍제역,방이역,48,24200,1
홍제역,보문역,32,15400,1
홍제역,창신역,30,14300,1
홍제역,효창공원앞역,34,16500,1
홍제역,광흥창역,30,14300,1
홍제역,월드컵경기장역,20,8800,1
홍제역,고려대역,36,17600,1
홍제역,공릉역,47,18700,2
홍제역,어린이대공원역,40,17600,2
홍제역,용마산역,42,18700,2
홍제역,자양역,46,23100,1
홍제역,하계역,50,23100,2
홍제역,남성역,40,19800,1
홍제역,암사역,46,20900,2
홍제역,몽촌토성역,48,22000,2
홍제역,강동구청역,46,20900,2
홍제역,송파역,58,29700,1
홍제역,석촌역,51,27500,1
홍제역,노들역,32,13200,2
홍제역,선유도역,39,17600,2
홍제역,한성백제역,55,29700,1
홍제역,양천향교역,54,9900,2
홍제역,흑석역,41,20900,1
홍제역,공항시장역,44,11000,3
화계역,제기동역,22,9900,1
화계역,동묘앞역,22,9900,1
화계역,신설동역,16,8800,0
화계역,외대앞역,28,13200,1
화계역,남영역,36,17600,1
화계역,문래역,54,25300,2
화계역,아현역,40,17600,2
화계역,한양대역,34,14300,2
화계역,잠실나루역,40,17600,2
화계역,양천구청역,56,26400,2
화계역,신정네거리역,58,27500,2
화계역,독립문역,38,16500,2
화계역,무악재역,40,17600,2
화계역,금호역,34,14300,2
화계역,옥수역,36,15400,2
화계역,잠원역,42,18700,2
화계역,한성대입구역,18,7700,1
화계역,성신여대입구역,12,6600,0
화계역,수유역,24,11000,1
화계역,이촌역,40,19800,1
화계역,동작역,42,20900,1
화계역,마장역,38,16500,2
화계역,애오개역,40,17600,2
화계역,신금호역,32,13200,2
화계역,아차산역,46,20900,2
화계역,영등포시장역,50,23100,2
화계역,방이역,58,27500,2
화계역,보문역,14,7700,0
화계역,창신역,20,8800,1
화계역,효창공원앞역,40,19800,1
화계역,광흥창역,46,23100,1
화계역,월드컵경기장역,56,28600,1
화계역,고려대역,22,9900,1
화계역,공릉역,38,16500,2
화계역,어린이대공원역,40,15400,3
화계역,용마산역,48,22000,2
화계역,자양역,40,15400,3
화계역,하계역,38,16500,2
화계역,남성역,50,23100,2
화계역,암사역,54,23100,3
화계역,몽촌토성역,48,19800,3
화계역,강동구청역,50,20900,3
화계역,송파역,50,20900,3
화계역,석촌역,48,19800,3
화계역,노들역,46,20900,2
화계역,선유도역,53,25300,2
화계역,한성백제역,57,22000,3
화계역,양천향교역,70,20900,3
화계역,흑석역,48,22000,2
화계역,공항시장역,68,22000,3
화곡역,제기동역,46,23100,1
화곡역,동묘앞역,42,20900,1
화곡역,신설동역,44,22000,1
화곡역,외대앞역,52,26400,1
화곡역,남영역,28,13200,1
화곡역,문래역,18,7700,1
화곡역,아현역,28,13200,1
화곡역,한양대역,48,24200,1
화곡역,잠실나루역,58,29700,1
화곡역,양천구청역,10,3300,1
화곡역,신정네거리역,8,2200,1
화곡역,독립문역,44,22000,1
화곡역,무악재역,46,23100,1
화곡역,금호역,48,24200,1
화곡역,옥수역,48,19800,1
화곡역,잠원역,42,19800,2
화곡역,한성대입구역,48,24200,1
화곡역,성신여대입구역,50,25300,1
화곡역,수유역,58,29700,1
화곡역,이촌역,38,16500,1
화곡역,동작역,30,15400,1
화곡역,마장역,48,26400,0
화곡역,애오개역,26,14300,0
화곡역,신금호역,42,23100,0
화곡역,아차산역,56,30800,0
화곡역,영등포시장역,14,7700,0
화곡역,방이역,68,37400,0
화곡역,보문역,52,26400,1
화곡역,창신역,50,25300,1
화곡역,효창공원앞역,30,14300,1
화곡역,광흥창역,32,15400,1
화곡역,월드컵경기장역,30,12100,2
화곡역,고려대역,56,28600,1
화곡역,공릉역,66,30800,2
화곡역,어린이대공원역,60,30800,1
화곡역,용마산역,62,31900,1
화곡역,자양역,52,25300,2
화곡역,하계역,78,40700,1
화곡역,남성역,40,17600,2
화곡역,암사역,66,34100,1
화곡역,몽촌토성역,68,35200,1
화곡역,강동구청역,66,34100,1
화곡역,송파역,59,30800,2
화곡역,석촌역,53,29700,1
화곡역,노들역,27,13200,1
화곡역,선유도역,27,13200,1
화곡역,한성백제역,57,31900,1
화곡역,양천향교역,21,9900,1
화곡역,흑석역,29,14300,1
화곡역,공항시장역,16,6600,1
화랑대역,제기동역,18,7700,1
화랑대역,동묘앞역,20,11000,0
화랑대역,신설동역,20,8800,1
화랑대역,외대앞역,12,4400,1
화랑대역,남영역,36,17600,1
화랑대역,문래역,54,27500,1
화랑대역,아현역,40,19800,1
화랑대역,한양대역,32,15400,1
화랑대역,잠실나루역,44,22000,1
화랑대역,양천구청역,56,26400,2
화랑대역,신정네거리역,58,27500,2
화랑대역,독립문역,44,22000,1
화랑대역,무악재역,46,23100,1
화랑대역,금호역,32,15400,1
화랑대역,옥수역,34,16500,1
화랑대역,잠원역,40,19800,1
화랑대역,한성대입구역,28,11000,2
화랑대역,성신여대입구역,22,9900,1
화랑대역,수유역,24,8800,2
화랑대역,이촌역,44,22000,1
화랑대역,동작역,46,23100,1
화랑대역,마장역,30,8800,2
화랑대역,애오개역,42,20900,1
화랑대역,신금호역,30,14300,1
화랑대역,아차산역,28,11000,2
